user_id,artistname,trackname,playlistname,artist_clean,track_clean,id,play_count,has_variant,valence,energy,danceability,acousticness,tempo,loudness,instrumentalness,speechiness,liveness,genres,popularity,year,mode,explicit
0b44d4d479f283182d25fb73c9fe1bbc,Igor Stravinsky,The Rite of Spring: Part I. The Adoration of the Earth,Classic,igor stravinsky,the rite of spring: part i. the adoration of the earth,2i2cd13O3R5iZOwRlmi70d,1.0,True,0.155,0.488,0.5660000000000001,0.95,127.496,-14.844,0.929,0.0796,0.106,"['classical', 'early modern classical', 'neoclassicism', 'russian modern classical']",10,1962,0,0
0b44d4d479f283182d25fb73c9fe1bbc,Igor Stravinsky,The Rite of Spring: Part II. The Sacrifice,Classic,igor stravinsky,the rite of spring: part ii. the sacrifice,2i2cd13O3R5iZOwRlmi70d,1.0,True,0.155,0.488,0.5660000000000001,0.95,127.496,-14.844,0.929,0.0796,0.106,"['classical', 'early modern classical', 'neoclassicism', 'russian modern classical']",10,1962,0,0
0b7fd9845a13aa8ac686767465c9f3b1,Ariana Grande,Break Free,Summer'14,ariana grande,break free,1R6VwZ8TuHRzxZUxe88n4I,1.0,True,0.447,0.584,0.5920000000000001,0.158,88.073,-6.232,2.63e-06,0.0893,0.132,"['atl hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",60,2019,0,1
0b7fd9845a13aa8ac686767465c9f3b1,Busted,Year 3000,Summer'14,busted,year 3000,0ahXguyuTwD1gqpWKYqWYO,1.0,True,0.8320000000000001,0.855,0.593,0.000214,107.025,-6.678999999999999,0.0,0.0365,0.11,"['boy band', 'dance pop', 'europop', 'modern rock', 'pop punk']",44,2004,1,0
0bd958b5798e0883e03b2f19a7370096,Elvis Costello & The Attractions,Good Year For The Roses,slowwork,elvis costello & the attractions,good year for the roses,6ohB3BC0bgPbb23wQqBvN6,1.0,True,0.785,0.664,0.539,0.448,144.766,-7.0429999999999975,0.0,0.0802,0.129,"['art rock', 'dance rock', 'folk rock', 'mellow gold', 'new wave', 'new wave pop', 'power pop', 'pub rock', 'rock', 'roots rock']",24,1982,1,0
0bd958b5798e0883e03b2f19a7370096,Elvis Costello & The Attractions,Oliver's Army,fastwork,elvis costello & the attractions,oliver's army,6ohB3BC0bgPbb23wQqBvN6,1.0,True,0.785,0.664,0.539,0.448,144.766,-7.0429999999999975,0.0,0.0802,0.129,"['art rock', 'dance rock', 'folk rock', 'mellow gold', 'new wave', 'new wave pop', 'power pop', 'pub rock', 'rock', 'roots rock']",24,1982,1,0
0be9a4f784040e2c8547cea11fdb1218,Fito Paez,La Casa Desaparecida,Fito Paez — La Casa Desaparecida,fito paez,la casa desaparecida,24LCJ8C0D8kx6iplic9SDV,1.0,True,0.911,0.8370000000000001,0.672,0.00379,124.854,-8.142999999999999,0.00016,0.0281,0.893,"['argentine rock', 'latin alternative', 'latin rock', 'nueva cancion', 'rock en espanol', 'rock nacional']",56,1992,1,0
0be9a4f784040e2c8547cea11fdb1218,Jorge Drexler,La Huella De Tu Mirada,Mis pistas de Shazam,jorge drexler,la huella de tu mirada,75lisbgzhfJdIt5YdPuAWP,1.0,True,0.282,0.261,0.6679999999999999,0.588,147.446,-13.003,0.000391,0.0405,0.116,"['cantautor', 'latin afrobeat', 'latin alternative', 'latin rock', 'nueva cancion', 'rock en espanol']",57,1999,1,0
0be9a4f784040e2c8547cea11fdb1218,Pedro Aznar,Zamba Del Carnaval,Mis pistas de Shazam,pedro aznar,zamba del carnaval,3k9dGCm2R2Y70e87aMHYC3,1.0,True,0.912,0.757,0.6679999999999999,0.0128,122.293,-11.553,2.1600000000000007e-05,0.0405,0.0509,"['argentine rock', 'latin alternative', 'latin rock', 'post-punk argentina', 'rock en espanol', 'rock nacional']",60,1993,1,0
0be9a4f784040e2c8547cea11fdb1218,Zaz,Eblouie par la nuit,Mis pistas de Shazam,zaz,eblouie par la nuit,734dz1YaFITwawPpM25fSt,1.0,True,0.741,0.807,0.525,0.251,155.39700000000005,-6.3660000000000005,0.0,0.0725,0.0504,"['chanson', 'french jazz', 'nouvelle chanson francaise']",69,2010,0,0
0bea0861613042b9595c13956190e04a,Band of Horses,The Funeral,Starred,band of horses,the funeral,4DQ32rPL5URDxsm8RW1CfI,1.0,True,0.0654,0.486,0.428,0.199,127.001,-7.757999999999999,4.98e-06,0.0297,0.17,"['indie pop', 'indie rock', 'modern rock', 'stomp and holler']",42,2007,1,0
0bf573be3fe6bfa9ac16d60140da1ee6,Natalie Imbruglia,Torn,Radio-favorieten,natalie imbruglia,torn,6IdHsQdCFgZt99tz67nt6V,1.0,True,0.593,0.888,0.5720000000000001,0.0614,96.313,-5.202000000000001,7.08e-05,0.0322,0.7440000000000001,"['dance pop', 'europop', 'lilith', 'new wave pop', 'pop rock']",46,2001,1,0
0bf573be3fe6bfa9ac16d60140da1ee6,Nirvana,Smells Like Teen Spirit,Radio-favorieten,nirvana,smells like teen spirit,0JyFwRpYcMrVU6dRXnSCoX,1.0,True,0.343,0.966,0.395,0.00525,142.882,-5.0280000000000005,0.000453,0.0989,0.22,"['alternative rock', 'grunge', 'permanent wave', 'rock']",44,2002,1,0
0bf573be3fe6bfa9ac16d60140da1ee6,Savage Garden,Truly Madly Deeply,Radio-favorieten,savage garden,truly madly deeply,1ObHcON82RovghoAuS7DRq,1.0,True,0.8540000000000001,0.862,0.698,0.0058,120.109,-7.12,6.13e-06,0.0361,0.0625,"['australian pop', 'boy band', 'dance pop', 'europop', 'pop rock']",44,1997,1,0
0c23e5328caf6eb67544455ab8b53048,Ellie Goulding,Guns And Horses,Starred,ellie goulding,guns and horses,3odrUVQ9tvRpkC9II2oWzx,1.0,True,0.18,0.518,0.473,0.5529999999999999,96.129,-8.1,1.26e-06,0.0405,0.111,"['dance pop', 'indietronica', 'metropopolis', 'pop', 'pop dance', 'post-teen pop', 'uk pop']",64,2016,1,0
0c8435917bd098dce8df8f62b736c0ed,André Rieu,Once Upon A Time In The West - Main Title Theme,Starred,andré rieu,once upon a time in the west - main title theme,29lZKytTb56zzAwryJ3X38,1.0,True,0.0767,0.224,0.236,0.835,75.82600000000002,-13.578,0.843,0.0378,0.232,"['easy listening', 'operatic pop', 'pop violin']",55,2009,0,0
0c8435917bd098dce8df8f62b736c0ed,André Rieu,The Second Waltz - From Eyes Wide Shut,Starred,andré rieu,the second waltz - from eyes wide shut,29lZKytTb56zzAwryJ3X38,1.0,True,0.0767,0.224,0.236,0.835,75.82600000000002,-13.578,0.843,0.0378,0.232,"['easy listening', 'operatic pop', 'pop violin']",55,2009,0,0
0cd80685b122fe0590e1d3534493b73e,No Doubt,Magic's In The Makeup,Magic's In The Makeup,no doubt,magic's in the makeup,0ySdXfvOy7zCc59yz2Dx8q,1.0,True,0.759,0.86,0.597,0.0588,187.338,-3.959,0.0,0.205,0.266,"['alternative rock', 'dance pop', 'permanent wave', 'pop rock']",38,2003,0,0
0cddaf20be2601359da1b82514cb5bac,A$AP Rocky,Goldie,Iphone,a$ap rocky,goldie,3jxExv27cf3OSt0BXtAR6Z,1.0,True,0.217,0.515,0.622,0.144,168.265,-7.959,0.0165,0.145,0.194,"['alternative r&b', 'art pop', 'chillwave', 'electropop', 'escape room', 'indie soul', 'metropopolis']",59,2018,0,1
0d47fb7ca361db931d90999d3d45b834,The Neighbourhood,Afraid,Starred,the neighbourhood,afraid,6eMeqiSoQYtM8u3vvfth21,1.0,True,0.425,0.742,0.5379999999999999,0.018,165.951,-6.365,0.014,0.0521,0.152,"['modern alternative rock', 'modern rock', 'pop', 'rock']",63,2018,0,0
0d8336f8a46a4fab1623adf3a315217d,Nino Bravo,Voy Buscando,Starred,nino bravo,voy buscando,2o2wbShVBEl7yCqizXEGUN,1.0,True,0.43,0.5529999999999999,0.253,0.7090000000000001,168.56400000000005,-8.837,0.0,0.0324,0.0602,"['cantautor', 'pop romantico', 'spanish pop']",37,1993,1,0
0d8336f8a46a4fab1623adf3a315217d,S3RL,Happy Hardcore Tonight,Starred,s3rl,happy hardcore tonight,5xnLp83K91G0Qi9zPtOSnG,1.0,True,0.523,0.991,0.5920000000000001,0.0123,175.047,-1.827,3.8e-06,0.144,0.361,"['australian dance', 'bouncy house', 'happy hardcore']",55,2011,1,0
0da7f4b4ea412414ad0726f11a9e67ae,Warpaint,Love Is to Die,Starred,warpaint,love is to die,2lJa0SY7vZpvJ7QDFanOuZ,1.0,True,0.8,0.871,0.696,0.186,118.938,-6.482,0.0282,0.0357,0.173,"['alternative dance', 'art pop', 'chamber psych', 'chillwave', 'dance-punk', 'dream pop', 'electronica', 'indie rock', 'la indie', 'modern alternative rock', 'modern dream pop', 'modern rock', 'new rave', 'nu gaze']",51,2010,1,0
0e8e1cd1d45680ccaeac15344ba83065,Eminem,Ass Like That,Neue Playlist,eminem,ass like that,5SiZJoLXp3WOl3J4C8IK0d,1.0,True,0.195,0.623,0.6709999999999999,0.00998,75.055,-7.1610000000000005,7.55e-06,0.308,0.643,"['detroit hip hop', 'hip hop', 'rap']",70,2020,1,1
0e8e1cd1d45680ccaeac15344ba83065,Maroon 5,Animals,Neue Playlist,maroon 5,animals,5s8TNhF23nv2Pumf0JTe2i,1.0,True,0.328,0.742,0.279,0.000185,189.868,-6.46,0.0,0.0898,0.593,"['pop', 'pop rock']",48,2014,0,0
0e8e1cd1d45680ccaeac15344ba83065,Young Buck,Lose My Mind,Neue Playlist,young buck,lose my mind,0O5HIFPenTeh8oj1xRI5Hx,1.0,True,0.581,0.8440000000000001,0.759,0.2,88.038,-4.093999999999999,0.0,0.172,0.148,"['latin', 'latin hip hop', 'reggaeton', 'trap latino', 'tropical']",46,2006,1,1
0e91320fa886f3252bcf852e6a13295c,Sofia Reyes,Muevelo - feat. Wisin,Starred,sofia reyes,muevelo - feat. wisin,22S5BO6h7JIOjg2Uw88l8e,1.0,True,0.682,0.895,0.5479999999999999,0.11,150.122,-1.988,0.0,0.102,0.0816,"['arkansas country', 'outlaw country']",52,2016,0,0
0face5b40ebe69e5bccc813e0db52fd1,Dirty Vegas,Little White Doves - PANTyRAiD Remix,PantyRaid,dirty vegas,little white doves - pantyraid remix,7lrIYVaHBzP9mz8sEFChiq,1.0,True,0.593,0.645,0.763,0.118,126.967,-10.608,0.00283,0.0455,0.306,['big beat'],43,2002,1,0
0face5b40ebe69e5bccc813e0db52fd1,Random Rab,Master of Gyroscopes,MartyParty,random rab,master of gyroscopes,5HL7MqORaqPubRCAlUaJun,1.0,True,0.518,0.136,0.762,0.634,139.936,-11.958,0.408,0.0515,0.368,"['livetronica', 'world fusion']",54,2011,0,0
0fb16d0e2d666512480a2888a94474cc,Cristian Castro,No Podrás - Primera Fila - Live Version,No Podrás - Primera Fila - Live Version,cristian castro,no podrás - primera fila - live version,7jGRbq5vmbIMLoheE4oJnM,1.0,True,0.335,0.5579999999999999,0.5670000000000001,0.384,79.01,-6.601,3.39e-06,0.0242,0.0734,"['latin', 'latin arena pop', 'latin pop']",51,1999,1,0
0fff38700d7aca4a58c91d0911cc992b,Penetration,Sea Song (from Our World),Various Artists – Damaged Goods Sampler 2008,penetration,sea song (from our world),0LzCSYjFxH3LKSU4UIeRBk,1.0,True,0.196,0.765,0.46,0.006,167.764,-13.655,2.14e-06,0.179,0.111,"['pub rock', 'punk']",35,1978,1,0
10306e444aec62afb372f67c9555ffdc,Steely Dan,Barrytown,Stee,steely dan,barrytown,6rgmHos0kapmml7VwqSrXS,1.0,True,0.763,0.522,0.826,0.411,113.28,-6.721,0.00475,0.0413,0.0843,"['album rock', 'art rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'yacht rock']",39,2003,1,0
107a0f48c40ed4dc29f758f063df463a,Fifth Harmony,BO$$,BO$$,fifth harmony,bo$$,348qSa1KejmhpWgCpsfSxb,2.0,True,0.4370000000000001,0.845,0.464,0.0297,75.029,-2.927,6.4e-06,0.0508,0.302,"['dance pop', 'girl group', 'pop', 'pop dance', 'post-teen pop', 'talent show']",49,2013,1,0
107a0f48c40ed4dc29f758f063df463a,Fifth Harmony,BO$$,Starred,fifth harmony,bo$$,348qSa1KejmhpWgCpsfSxb,2.0,True,0.4370000000000001,0.845,0.464,0.0297,75.029,-2.927,6.4e-06,0.0508,0.302,"['dance pop', 'girl group', 'pop', 'pop dance', 'post-teen pop', 'talent show']",49,2013,1,0
109e4bb2305cb813f0eb65044884a3ec,Katy Perry,Waking Up In Vegas,Novak Playlist ,katy perry,waking up in vegas,3DXdjHnePKnh6oXw2ZgGSl,1.0,True,0.7490000000000001,0.912,0.7829999999999999,0.0238,98.025,-3.713,0.0,0.243,0.339,"['dance pop', 'pop', 'pop dance', 'post-teen pop']",73,2020,1,0
109e4bb2305cb813f0eb65044884a3ec,Taylor Swift,Love Story,Novak Playlist ,taylor swift,love story,0BSmbCIY36iw04azzJ3S0S,1.0,True,0.27,0.504,0.374,0.8059999999999999,109.025,-8.407,0.0,0.0392,0.76,"['dance pop', 'pop', 'pop dance', 'post-teen pop']",47,2010,1,0
109e4bb2305cb813f0eb65044884a3ec,The Outfield,Your Love,Novak Playlist ,the outfield,your love,0SzA3cxDbv1edUF2yarnCQ,1.0,True,0.614,0.672,0.584,0.135,129.53,-10.727,1.98e-06,0.0563,0.062,"['album rock', 'mellow gold', 'new romantic', 'new wave pop', 'pop rock', 'power pop', 'soft rock']",39,2001,0,0
10c3cceb716016c1660c834e05948f56,Scooter,Money Habbits,"Scooter, Gucci — Money Habbits",scooter,money habbits,31JhTEAWmmhZIZTm40pQZr,1.0,True,0.68,0.994,0.53,0.000592,139.99200000000002,-9.629,0.00708,0.0613,0.364,"['atl trap', 'dirty south rap', 'drill', 'gangster rap', 'rap', 'southern hip hop', 'trap']",61,1998,0,0
10e1a440c8d93dccac507df9613ead22,Fabolous,Breathe,Mix of shit,fabolous,breathe,3Hx8hoMtBcIj2vbS9hCOvy,1.0,True,0.428,0.612,0.449,0.51,175.68599999999995,-6.93,0.0,0.298,0.234,"['dance pop', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'r&b', 'rap', 'trap', 'urban contemporary']",60,2019,1,1
10e1a440c8d93dccac507df9613ead22,Fabolous,Can't Deny It - feat. Nate Dogg,Mix of shit,fabolous,can't deny it - feat. nate dogg,3Hx8hoMtBcIj2vbS9hCOvy,1.0,True,0.428,0.612,0.449,0.51,175.68599999999995,-6.93,0.0,0.298,0.234,"['dance pop', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'r&b', 'rap', 'trap', 'urban contemporary']",60,2019,1,1
10e1a440c8d93dccac507df9613ead22,Tech N9ne,Am I A Psycho,Mix of shit,tech n9ne,am i a psycho,5Db7N8VRDmHtO5eKf5k3JF,1.0,True,0.25,0.5820000000000001,0.627,0.0105,174.15400000000002,-4.893,0.0,0.188,0.42,"['hip hop', 'kansas city hip hop', 'pop rap', 'rap']",50,2015,0,1
10e1a440c8d93dccac507df9613ead22,Warren G,Regulate,Mix of shit,warren g,regulate,6QhQ3Vk6nppKKKNMP3PaBr,1.0,True,0.639,0.505,0.831,0.0491,91.827,-8.797,0.0,0.168,0.208,"['g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'west coast rap']",31,1997,1,1
119796773a32da2260409551208fc486,Air,Kelly watch the stars edit,DJssss,air,kelly watch the stars edit,366QpkppDb9f5TVamPSpgH,1.0,True,0.0504,0.188,0.463,0.944,130.061,-14.995,0.973,0.0296,0.234,"['emo', 'pop punk', 'pop rock', 'socal pop punk']",44,2000,0,0
119796773a32da2260409551208fc486,Caribou,Leave House - Motor City Drum Ensemble Remix,DJssss,caribou,leave house - motor city drum ensemble remix,3n4M80UmJNHws4ZqdM7KEF,1.0,True,0.491,0.407,0.691,0.792,128.039,-9.053,0.642,0.0473,0.7829999999999999,"['alternative dance', 'chamber psych', 'chillwave', 'electronica', 'electropop', 'folktronica', 'indie rock', 'indie soul', 'indietronica', 'intelligent dance music', 'new rave']",52,2014,1,0
119796773a32da2260409551208fc486,Various Artists,The Pink Collection - Continuous Mix,Various Artists – The Pink Collection,various artists,the pink collection - continuous mix,69PPaXno1AY7y245DRvkKO,1.0,True,0.272,0.055,0.315,0.898,115.89,-30.308000000000003,0.977,0.0381,0.119,[],36,1998,1,0
135360389d3cc6415fd2770278988429,Bread,Lost Without Your Love,Liked from Radio,bread,lost without your love,2dxXNG9m43fWy3MGUdiZlC,1.0,True,0.342,0.176,0.388,0.912,97.628,-16.952,0.000336,0.0299,0.0977,"['adult standards', 'country rock', 'folk', 'folk rock', 'mellow gold', 'soft rock']",27,1985,1,0
135360389d3cc6415fd2770278988429,Nancy Wilson,Fly Me To The Moon (In Other Words),Starred,nancy wilson,fly me to the moon (in other words),2QgtqdIQJTNhStSWal6ceV,1.0,True,0.478,0.213,0.7,0.83,111.117,-15.42,1.44e-06,0.0426,0.142,"['adult standards', 'cool jazz', 'jazz', 'lounge', 'soul', 'vocal jazz']",23,1969,0,0
13636dcf15ff7f44827c6ca6a8b559b3,Bill Withers,Lovely Day,Nick and Yvie,bill withers,lovely day,7kWaNdfYcumoC1cgFmhkSo,1.0,True,0.46,0.371,0.47,0.498,76.458,-12.892,4.58e-06,0.13,0.102,"['funk', 'motown', 'quiet storm', 'soul']",41,1994,0,0
13636dcf15ff7f44827c6ca6a8b559b3,Israel Kamakawiwo'ole,Over The Rainbow,Nick and Yvie,israel kamakawiwo'ole,over the rainbow,4K58jo44RGM8RrtzT8PvRw,1.0,True,0.414,0.308,0.5660000000000001,0.855,115.942,-11.349,0.0598,0.0365,0.119,['hawaiian'],36,1995,1,0
1363855ade53e1602b26a6941615ac50,Arctic Monkeys,R U Mine?,Starred,arctic monkeys,r u mine?,2s4ZQQsk9c4n13IAUfnIzm,1.0,True,0.7879999999999999,0.872,0.449,0.000793,130.22,-4.992,0.00062,0.0507,0.0642,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",43,2011,1,1
1363855ade53e1602b26a6941615ac50,James Blake,Overgrown,Starred,james blake,overgrown,2746pcTPaE9FBHkvUivCsg,1.0,True,0.259,0.6609999999999999,0.605,0.455,144.968,-9.476,0.326,0.0443,0.109,"['indie soul', 'uk alternative pop']",52,2013,0,0
1363855ade53e1602b26a6941615ac50,Little Dragon,Twice,Starred,little dragon,twice,1cMIaPv3DTyOGeNe2h6igm,1.0,True,0.386,0.489,0.574,0.8059999999999999,133.675,-8.177,0.00335,0.165,0.27,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']",51,2015,1,1
1363855ade53e1602b26a6941615ac50,Lorde,Glory And Gore,Starred,lorde,glory and gore,4YBDSEzVNQbvCvVIWNtruF,1.0,True,0.126,0.382,0.664,0.239,123.214,-9.977,0.00763,0.047,0.0943,"['art pop', 'dance pop', 'metropopolis', 'nz pop', 'pop', 'pop dance']",58,2017,1,0
1397c21063443a8ec8a44b46db12c127,G-Eazy,I Mean It,"Remo, G-Eazy — I Mean It",g-eazy,i mean it,3tLhjMOfbdRGQNudmIABp4,1.0,True,0.595,0.853,0.797,0.000699,98.043,-4.269,0.0,0.105,0.118,"['hip hop', 'indie pop rap', 'oakland hip hop', 'pop rap', 'rap']",68,2020,1,1
142f13eb1255038950ad3d02f715e181,Oh Wonder,Technicolour Beat,band of the week - the guardian,oh wonder,technicolour beat,0IVHlst3XMgzXUJbIyZ8oO,1.0,True,0.319,0.465,0.639,0.27,86.994,-7.247000000000001,1.45e-06,0.0696,0.124,"['electropop', 'indie pop', 'indie poptimism', 'modern rock', 'pop']",59,2015,0,0
14696f9f7e5d7aa935b027e8f7768a5b,Macklemore,And We Danced (feat. Ziggy Stardust),dkfj w,macklemore,and we danced (feat. ziggy stardust),44T13PWJ87jb3lFElhVIHx,1.0,True,0.469,0.5489999999999999,0.74,0.178,85.16,-7.072,0.0,0.303,0.114,"['dance pop', 'pop', 'pop rap', 'seattle hip hop']",59,2016,1,0
14955735a5cc81dd18a2ecc4a6122b42,Grimes,Infinite Love Without Fulfilment,Uma PlayList,grimes,infinite love without fulfilment,3AAdbLZWOptsP8ViSj71RD,1.0,True,0.349,0.632,0.638,0.000904,114.992,-7.588999999999999,0.0406,0.029,0.115,"['art pop', 'canadian electropop', 'chillwave', 'dance pop', 'electropop', 'grave wave', 'hyperpop', 'indietronica', 'metropopolis', 'pop']",54,2015,1,0
14955735a5cc81dd18a2ecc4a6122b42,Lana Del Rey,West Coast - Rob Orton Mix,Uma PlayList,lana del rey,west coast - rob orton mix,25Mld9UGdMqXYDU2x8l3ld,1.0,True,0.21,0.114,0.234,0.968,189.986,-19.136,0.00391,0.0366,0.103,"['art pop', 'pop']",57,2020,0,0
14955735a5cc81dd18a2ecc4a6122b42,xxyyxx,Love Isn't Made (feat. Steffaloo),Uma PlayList,xxyyxx,love isn't made (feat. steffaloo),4V89IXbcngfalUVUm21GNM,1.0,True,0.037,0.0819999999999999,0.374,0.612,91.428,-11.402,0.202,0.0412,0.111,['wonky'],55,2012,0,0
154ba9cdbb18fddf16a29ea3e6335f26,Collin Raye,Were You There?,Collin Raye — Were You There?,collin raye,were you there?,3sT9XXvQO2o5lJRDFOHzso,1.0,True,0.274,0.136,0.505,0.945,93.775,-11.031,1.27e-06,0.029,0.133,"['arkansas country', 'country', 'country road', 'country rock']",47,2011,1,0
154ba9cdbb18fddf16a29ea3e6335f26,Lyle Lovett,I'm Going To The Place,I'm Going To The Place,lyle lovett,i'm going to the place,471ACtFcHEIIHzwkJvyqhv,1.0,True,0.296,0.145,0.487,0.657,136.201,-18.219,0.0,0.0417,0.0842,"['alternative country', 'country rock', 'folk', 'folk rock', 'heartland rock', 'lilith', 'mellow gold', 'outlaw country', 'roots rock', 'singer-songwriter', 'texas country', 'traditional folk']",25,1988,1,0
154ba9cdbb18fddf16a29ea3e6335f26,Marty Haugen,Return to God,Marty Haugen — Return to God,marty haugen,return to god,2DeqioTSM1GdJxydbJXZNl,1.0,False,0.143,0.391,0.219,0.703,90.704,-9.999,0.0204,0.0285,0.1,['rosary'],36,1997,1,0
15feca0e15ad20db0be0408cbc2f6297,Glee Cast,Last Christmas (Glee Cast Version),Liked from Radio,glee cast,last christmas (glee cast version),5gKfjl3XR7Oqf07gkjwLQk,1.0,True,0.253,0.507,0.605,0.618,89.03299999999999,-6.354,1.92e-06,0.0259,0.122,"['glee club', 'hollywood', 'post-teen pop']",55,2013,1,0
15feca0e15ad20db0be0408cbc2f6297,Kanye West,Mercy,Liked from Radio,kanye west,mercy,6xRWoYwfwIKnT8bQGzKbxR,1.0,True,0.267,0.637,0.6559999999999999,0.34,105.037,-3.867,0.0,0.0256,0.187,"['chicago rap', 'rap']",62,2019,1,0
15feca0e15ad20db0be0408cbc2f6297,Meghan Trainor,All About That Bass,Liked from Radio,meghan trainor,all about that bass,0Jrzzjj0pVzS6xl4wonUNh,1.0,True,0.67,0.721,0.657,0.0793,87.977,-5.733,0.0,0.0537,0.0653,"['dance pop', 'hip pop', 'pop', 'pop dance', 'post-teen pop']",55,2015,1,0
15feca0e15ad20db0be0408cbc2f6297,Meghan Trainor,Lips Are Movin,Liked from Radio,meghan trainor,lips are movin,0Jrzzjj0pVzS6xl4wonUNh,1.0,True,0.67,0.721,0.657,0.0793,87.977,-5.733,0.0,0.0537,0.0653,"['dance pop', 'hip pop', 'pop', 'pop dance', 'post-teen pop']",55,2015,1,0
1635b2f41cf0c1f10e6d39824a8d8557,Loudon Wainwright III,The Days That We Die,New,loudon wainwright iii,the days that we die,5Wo1GcLnvdAXrvhsdhyNCc,1.0,True,0.752,0.386,0.665,0.218,105.608,-13.842,0.00675,0.0612,0.701,"['alternative country', 'american folk revival', 'country rock', 'folk', 'folk rock', 'roots rock', 'singer-songwriter', 'traditional folk']",24,1973,1,0
1635b2f41cf0c1f10e6d39824a8d8557,Rufus Wainwright,Sometimes You Need,New,rufus wainwright,sometimes you need,4Bi7MiWOur72MhVc0AzTE1,1.0,True,0.299,0.156,0.302,0.7979999999999999,137.608,-10.945,0.0,0.0349,0.106,"['canadian pop', 'chamber pop', 'melancholia', 'piano rock', 'singer-songwriter']",38,2001,1,0
165e74a98fb7d427145deb85a3b7720c,Beyoncé,Halo,talking heads,beyoncé,halo,1zSKtBze2IReYU44W0lDzd,1.0,True,0.35,0.331,0.337,0.657,103.203,-10.16,0.0,0.0385,0.085,"['dance pop', 'pop', 'post-teen pop', 'r&b']",66,2019,1,0
165e74a98fb7d427145deb85a3b7720c,The Rolling Stones,Sympathy For The Devil,talking heads,the rolling stones,sympathy for the devil,6OEpSYq8wdqnl01hsoQGQY,1.0,True,0.494,0.918,0.6709999999999999,0.0049,121.541,-5.775,0.0443,0.0504,0.0895,"['album rock', 'british invasion', 'classic rock', 'rock']",43,1997,1,0
168c31eed2bc69c152a2bcbaec93e5ea,Imagine Dragons,Amsterdam,4 / 15,imagine dragons,amsterdam,2nkoWsTZa8LKPNGdjI5uxj,1.0,True,0.677,0.715,0.672,0.581,104.989,-6.18,2.08e-06,0.0268,0.101,"['modern rock', 'pop', 'rock']",65,2018,1,0
168c31eed2bc69c152a2bcbaec93e5ea,Kygo,Firestone,4 / 15,kygo,firestone,78ldtCaBRJVp2i91B715L0,1.0,True,0.272,0.633,0.526,0.3720000000000001,171.044,-7.002000000000002,0.0,0.134,0.129,"['edm', 'pop', 'pop dance', 'tropical house']",71,2020,1,0
168c31eed2bc69c152a2bcbaec93e5ea,The Script,No Good in Goodbye,4 / 15,the script,no good in goodbye,018Idkvf82hi44UZmIXiGB,1.0,True,0.361,0.398,0.444,0.799,79.874,-8.01,0.0,0.03,0.114,"['celtic rock', 'dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",68,2018,1,0
17239aa5b85fa052e2bebee3c66e6e35,Placebo,Running Up That Hill,Mis pistas de Shazam,placebo,running up that hill,5fVTi3rIiLvsEVYp0cRvaI,1.0,True,0.283,0.909,0.512,0.0975,155.139,-4.643,0.0002,0.104,0.0943,"['alternative rock', 'britpop', 'modern rock', 'permanent wave', 'rock']",56,2006,0,0
